"No.","Time","Source","Destination","Protocol","Length","Info"
"394599","160.153969","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394600","160.154121","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394601","160.154426","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394602","160.154578","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394603","160.154727","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394618","160.155671","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394632","160.155782","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394646","160.155871","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394647","160.155954","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394661","160.156007","132.72.81.121","172.217.17.129","UDP","88","52947  >  443 Len=46"
"394675","160.156162","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394688","160.156302","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394695","160.156467","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394706","160.156714","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394707","160.156847","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394711","160.157805","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394735","160.157962","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394749","160.158049","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394750","160.158129","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394764","160.158255","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394765","160.158341","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394786","160.159488","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394787","160.159577","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394798","160.159888","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394822","160.160233","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394839","160.160463","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394850","160.160593","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394851","160.160719","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394880","160.161061","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394893","160.161155","132.72.81.121","172.217.17.129","UDP","88","52947  >  443 Len=46"
"394894","160.161237","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394895","160.161440","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394918","160.163657","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394924","160.163748","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394938","160.163954","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394952","160.164116","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394960","160.164295","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394961","160.164426","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"394987","160.164986","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395002","160.165118","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395003","160.165251","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395005","160.165481","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395028","160.165715","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395040","160.165837","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395041","160.165963","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395067","160.166559","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395115","160.167374","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395116","160.167494","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395117","160.167845","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395118","160.168012","132.72.81.121","172.217.17.129","UDP","88","52947  >  443 Len=46"
"395153","160.168490","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395154","160.168641","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395165","160.168937","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395166","160.169037","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395177","160.169261","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395188","160.169691","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395199","160.169947","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395210","160.170125","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395231","160.170426","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395232","160.170522","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395233","160.170614","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395234","160.170767","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395245","160.172700","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395258","160.173048","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395281","160.173225","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395290","160.173393","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395300","160.173559","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395310","160.173814","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395323","160.173976","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395324","160.174176","132.72.81.121","172.217.17.129","UDP","88","52947  >  443 Len=46"
"395351","160.174456","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395364","160.174617","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395365","160.174779","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395376","160.175080","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395377","160.175252","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395401","160.175572","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395407","160.175727","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395410","160.175877","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395421","160.175985","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395432","160.176230","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395443","160.176558","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395470","160.176814","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395475","160.176986","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395476","160.177157","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395500","160.177477","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395508","160.177661","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395509","160.177762","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395536","160.180937","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395551","160.181136","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395552","160.181361","132.72.81.121","172.217.17.129","UDP","88","52947  >  443 Len=46"
"395553","160.181505","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395574","160.182267","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395585","160.182476","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395586","160.182602","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395600","160.182757","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395618","160.183005","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395629","160.183152","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395631","160.183308","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395658","160.184769","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395667","160.184939","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395674","160.185088","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395675","160.185233","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395684","160.185854","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395705","160.186288","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395709","160.186492","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395736","160.187453","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395753","160.187637","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395768","160.187828","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395783","160.188013","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395801","160.188330","132.72.81.121","172.217.17.129","UDP","88","52947  >  443 Len=46"
"395812","160.188523","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395826","160.188710","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395847","160.189053","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395848","160.189244","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395849","160.189434","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395850","160.189746","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395861","160.189902","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395878","160.190102","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395893","160.190256","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395894","160.190495","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395895","160.190636","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395909","160.190793","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395938","160.191083","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395949","160.191216","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395950","160.191347","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395951","160.191567","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395952","160.191655","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395968","160.193163","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395982","160.193321","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"395997","160.193495","132.72.81.121","172.217.17.129","UDP","88","52947  >  443 Len=46"
"395998","160.193643","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396014","160.195239","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396040","160.195395","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396054","160.195536","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396067","160.195677","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396073","160.195909","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396074","160.196055","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396087","160.196195","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396100","160.196432","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396112","160.196524","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396113","160.196607","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396136","160.196820","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396150","160.196964","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396151","160.197115","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396152","160.197299","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396163","160.198424","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396185","160.203178","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396186","160.203292","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396193","160.203636","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396232","160.204034","132.72.81.121","172.217.17.129","UDP","88","52947  >  443 Len=46"
"396239","160.204197","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396240","160.204299","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396241","160.204467","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396257","160.205421","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396272","160.205612","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396283","160.205768","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396293","160.205918","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396299","160.206103","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396300","160.206204","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396311","160.206900","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396339","160.207303","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396353","160.207479","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396366","160.207643","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396393","160.207937","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396406","160.208098","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396417","160.208268","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396418","160.208441","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396419","160.208695","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396420","160.208817","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396421","160.208932","132.72.81.121","172.217.17.129","UDP","88","52947  >  443 Len=46"
"396462","160.209677","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396470","160.209831","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396471","160.209927","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396472","160.210077","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396508","160.210519","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396514","160.210675","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396519","160.210893","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396520","160.211022","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396521","160.211122","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396536","160.211681","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396571","160.212118","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396572","160.212216","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396573","160.212312","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396574","160.212471","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396591","160.213387","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396615","160.213721","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396630","160.213895","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396639","160.214041","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
"396666","160.214357","132.72.81.121","172.217.17.129","UDP","75","52947  >  443 Len=33"
